fileName,realms,mainList,spellList,level,spellName,details,areaOfEffect,duration,range,type
OpenEssence,本源,開放本源,破障法,1,上鎖術*,施法者能使 100' 內可見的任何鎖被鎖上（只是正常鎖上所以也能被一般手段打開）。,1 鎖頭,—,100',E
OpenEssence,本源,開放本源,破障法,2,祕法鎖,門（或容器）能被魔法「上鎖」。 門可以被破壞，也能解除法術；除此之外無法打開。,1 門,1 分鐘/每級,觸碰,E
OpenEssence,本源,開放本源,破障法,3,鎖具知識,施法者在撬開所分析的鎖時獲得 +20 加值。 如果施法者花了1輪時間向其他人解釋這把鎖，那麼該人在撬開鎖時將獲得 +10 加值。,1 鎖頭,—,觸碰,I
OpenEssence,本源,開放本源,破障法,4,開鎖術I,當對鎖頭施放時，普通鎖有 20% 機率打開，祕法鎖有 45% 機率打開（失敗則有 10% 機率觸發陷阱）。進行一次d100OE，鎖頭的品質可能會修改加減值（鎖假定為(+0)品質的鎖）。,1 鎖頭,—,觸碰,E
OpenEssence,本源,開放本源,破障法,5,陷阱知識,與鎖具知識一樣，但針對解除陷阱相關的知識。,1 陷阱,—,觸碰,I
OpenEssence,本源,開放本源,破障法,6,解除術I,與開鎖術I一樣，但機率用於解除陷阱。,1 陷阱,—,觸碰,E
OpenEssence,本源,開放本源,破障法,7,阻塞術,導致門膨脹並卡在其框架（擲骰 1-100：嚴重度從輕微卡住到無法打開）。,1 門,P,50',F
OpenEssence,本源,開放本源,破障法,8,脆化術,降低門的固有強度。 所有強行破門的嘗試都有+50加值；門的破損檢定有-50減值。,1 門,P,50',F
OpenEssence,本源,開放本源,破障法,9,越獄術I,與開鎖術I一樣，但效果範圍內的每個鎖都有打開機會。 每個鎖分別擲骰。,5'R/每級,—,自身,E
OpenEssence,本源,開放本源,破障法,10,開鎖術II,與開鎖術I一樣，但普通鎖有 40% 機率打開，祕法鎖有 90% 機率打開。,1 鎖頭,—,觸碰,E
OpenEssence,本源,開放本源,破障法,11,門扉消除I,"蒸發一扇 10’x10’x6”（長、寬、厚度）的非魔法門（如果門厚於 6""，它將蒸發最近的 6""）。","10'x10'x6""",P,10',F
OpenEssence,本源,開放本源,破障法,12,解除術II,與開鎖術II一樣，但機率用於解除陷阱。,1 陷阱,—,觸碰,E
OpenEssence,本源,開放本源,破障法,13,高等祕法鎖,與祕法鎖一樣，但持續時間為 1小時／每級，且開鎖術（或越獄術）的機率降低 20%。,1 門,1 小時/每級,觸碰,E
OpenEssence,本源,開放本源,破障法,14,真．上鎖術,與祕法鎖一樣，但持續時間的1小時／每級內，一般方式是無法破壞門的。,1 門,1 小時/每級,觸碰,E
OpenEssence,本源,開放本源,破障法,15,門扉消除II,與門扉消除I一樣，但最多到20'x20'x2'。,20'x20'x2',P,10',F
OpenEssence,本源,開放本源,破障法,16,越獄術II,與越獄術I一樣，但普通鎖有 40% 機率打開，祕法鎖有 90% 機率打開。,5'R/每級,—,自身,E
OpenEssence,本源,開放本源,破障法,17,門扉消除III,與門扉消除I一樣，但最多到50'x50'x3'。,50'x50'x3',P,10',F
OpenEssence,本源,開放本源,破障法,18,真．祕法鎖,與祕法鎖一樣，但持續時間為 1天／每級，且開鎖術（或越獄術）的機率降低 40%。,1 門,1 天/每級,觸碰,E
OpenEssence,本源,開放本源,破障法,19,真．門扉消除,與門扉消除I一樣，但能蒸發任何一扇門。,1 門,P,10',F
OpenEssence,本源,開放本源,破障法,20,造門術,"門廊上創建一個 8'x5'（長、寬）且厚度為6""／每級的門。","8'x5'x6""/每級",P,觸碰,F
OpenEssence,本源,開放本源,破障法,25,鎖具掌握,使施法者有 90% 的機會打開鎖。進行一次d100OE，鎖頭的品質可能會修改加減值。,1 鎖頭,—,觸碰,E
OpenEssence,本源,開放本源,破障法,30,陷阱掌握,與鎖具掌握一樣，但機率用於解除陷阱。,1 陷阱,—,觸碰,E
OpenEssence,本源,開放本源,破障法,35,繞過陷阱,作用半徑內的所有陷阱都有 95%機率無法操作。一旦法術持續時間結束或陷阱位於效果範圍之外，陷阱就會正常運作。這需要陷阱具有某種機制才能生效。帶有活板門開口的坑洞陷阱會失敗，但僅用一些樹枝覆蓋的坑洞仍然無法支撐比正常情況更多的重量。,10'R,1 分鐘/每級,自身,E
OpenEssence,本源,開放本源,破障法,40,真．越獄術,與鎖具掌握和陷阱掌握一樣，但適用於效果範圍內所有鎖與陷阱。,5'R/每級,—,自身,E
OpenEssence,本源,開放本源,破障法,50,暢行無阻,施法者每輪都能使用此列表中任何一個較低等級的法術。,施法者,1 每輪/每級,自身,U
OpenEssence,本源,開放本源,探測法,0,說明,注意：探測「領域」法術將探測混合魔法，包括相關領域有關探測法術的更多訊息，請參見第 10.4 節。,,,,
OpenEssence,本源,開放本源,探測法,1,本源探測術,偵測來自本源領域的任何活躍法術或活躍魔法物品；施法者可以在每輪專注另一個 5'R 區域。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,2,心神探測術,與本源探測術一樣，但領域是心神。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,3,引導探測術,與本源探測術一樣，但領域是引導。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,4,偵測魔法,與本源探測術一樣，但能探測所有領域（不過無法揭露是哪個領域）。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,5,偵測隱形,與本源探測術一樣，除了能偵測到隱形事物外；所有針對以此方法偵測到的生物的攻擊均有-50減值。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,6,偵測陷阱,與本源探測術一樣，但有 75% 機率偵測到陷阱（透過察覺檢定找到陷阱的加減值的一半來進行修改）。可參見10.14節。如果沒找到陷阱，無論施法者掃描同個區域多少次，該法術都不會找到它。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,7,偵測邪惡,與本源探測術一樣，但能偵測任何邪惡存在或任何由邪惡創造或長期被非常邪惡的人使用的物品。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,8,定位術I,給予施法者熟悉或已詳細描述過的任何特定物體或地點的方向與距離。施法者的物體尺寸必須精確到實際尺寸的 10% 以內，並且至少知道兩個使該物品在法術範圍內能夠獨特唯一的其他屬性（例如顏色、紋理、重量等）。請注意，有些東西太常見，所以需要更多屬性才能使之獨特唯一。,1 目標,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,9,偵測毒素,與本源探測術一樣，但能偵測有毒物質。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,10,感知強度,獲得被檢視的人、物品或法術強度（等級）；施法者每輪能專注於不同的目標。,1 目標/每輪,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,11,偵測死亡,與本源探測術一樣，但偵測屍體以及過去 24 小時內範圍內是否有任何東西死亡。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,12,定位術III,與定位術I一樣，但距離為 300'。,1 目標,1 分鐘/每級 (C),300',I
OpenEssence,本源,開放本源,探測法,13,偵測藥草,與本源探測術一樣，但偵測施法者選擇的一種藥草。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,14,偵測物種,與本源探測術一樣，但偵測施法者選擇的一種生命物種。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,15,發現法術,與本源探測術一樣，但偵測區域內施展的任何活躍或潛在（等待觸發事件）法術。 法術領域以及一般類型（原力、元素等）被揭示； 也揭示了法術是否處於活躍狀態或正在等待觸發事件。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,16,定位術V,與定位術I一樣，但距離為 500'。,1 目標,1 分鐘/每級 (C),500',I
OpenEssence,本源,開放本源,探測法,17,偵測異常,與本源探測術一樣，但偵測魔法無法正常發揮作用的任何區域或局部空間和/或時間存在異常結構的區域（如跨位面門扉的存在）。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,18,遠程感知強度,與感知強度一樣，但距離為 300'。,1 目標/每輪,1 分鐘/每級 (C),300',I
OpenEssence,本源,開放本源,探測法,19,偵測金屬,與本源探測術一樣，但偵測施法者選擇的一種金屬。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,20,高等定位術,與定位術I一樣，但範圍為1英里。,1 目標,1 分鐘/每級 (C),1 英哩,I
OpenEssence,本源,開放本源,探測法,25,發現偵測,與本源探測術一樣，但偵測區域內施放中的任何類型的偵測法術，並提供法術的切確種類及該法術施法者的位置（如果施法者在 100' 內）。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,30,真．偵測術,能作為任意1種較低等級的偵測法術。每輪都能改變偵測的物體和效果範圍。,5'R,1 分鐘/每級 (C),100',I
OpenEssence,本源,開放本源,探測法,35,高等感知強度,與感知強度一樣，但範圍為 100'／每級，且 5'R 內的所有物體都可以立即「感知」。,5'R,1 分鐘/每級 (C),100'/每級,I
OpenEssence,本源,開放本源,探測法,40,強化偵測,與任何較低等級的偵測Detect或發現Discover法術一樣，但施法者周圍的 100'R 內會被立即掃描，並且能定位任何偵測到的 1' 內物體。,100'R,—,自身,I
OpenEssence,本源,開放本源,探測法,50,真．定位術,與定位術I一樣，但範圍為1英里／每級。,1 目標,1 分鐘/每級 (C),1 英哩/每級,I
OpenEssence,本源,開放本源,符文掌控,0,說明,注意：符文紙是一種特殊紙張主要用於附魔。當符文從紙上閱讀後，就會從紙上消失。接著紙上能容納另個符文。符文的使用請參閱第 4.7 節。,,,,
OpenEssence,本源,開放本源,符文掌控,1,儲咒術,施法者能將此法術與另個法術一起施放以儲存該法術。 要儲存的法術必須在施放儲咒術後1分鐘內施展。 儲存的法術隨後能以立即法術施放。儲咒術消耗的 PP 與所儲存的法術相同。 當法術儲存時，無法施放其他法術。,1 法術,可變,自身,U
OpenEssence,本源,開放本源,符文掌控,2,符文抹消,此法術試圖移除現有符文。 符文會以自身等級進行對抗，但如果施法者知道符文是什麼，則符文的 RR -20。,1 符文,P,觸碰,F
OpenEssence,本源,開放本源,符文掌控,3,銘刻符文I,此法術將另個法術刻在一張符文紙上。然後能用符文來施放一次銘刻的法術（儘管紙張可以重複使用）。法術必須在銘刻符文後1分鐘內施放。銘刻符文I只能銘刻1級法術。符文能設定成影響讀者。 要銘刻在符文中的法術必須以該意圖施展，但符文法術的施法者不需要是銘刻符文的人。 符文法術的施展者和銘刻符文的人都必須接觸符文紙，才能掌控符文。,1 法術,可變,觸碰,U
OpenEssence,本源,開放本源,符文掌控,4,符文識字II,施法者進行的任何符文檢定有 +10 加值。,施法者,1 每輪/每級,自身,U
OpenEssence,本源,開放本源,符文掌控,5,符文秘鎖,任何施法者以外的人試圖閱讀符文時，符文檢定 -50。,1 符文,可變,觸碰,U
OpenEssence,本源,開放本源,符文掌控,6,銘刻符文II,與銘刻符文I一樣，但能銘刻1-2級法術。,1 法術,可變,觸碰,U
OpenEssence,本源,開放本源,符文掌控,7,符文解鎖,[RR Mod.: -30] 移除符文的符文秘鎖。 如果此法術失敗，施法者必須提升等級，才能嘗試再次解鎖該符文。,1 符文秘鎖,P,觸碰,F
OpenEssence,本源,開放本源,符文掌控,8,銘刻符文III,與銘刻符文I一樣，但能銘刻1-3級法術。,1 法術,可變,觸碰,U
OpenEssence,本源,開放本源,符文掌控,9,符文識字V,施法者進行的任何符文檢定有 +25 加值。,施法者,1 每輪/每級,自身,U
OpenEssence,本源,開放本源,符文掌控,10,銘刻符文V,與銘刻符文I一樣，但能銘刻1-5級法術。,1 法術,可變,觸碰,U
OpenEssence,本源,開放本源,符文掌控,11,眩暈印記,[RR Mod: -20] 印記能刻在任何「非移動」表面上並瞄準觸發生物。 印記可由以下其中一項觸發（由施法者決定）：a) 20' 內的某些動作，b) 20' 內的某些聲音，c) 觸碰，或 d) 閱讀。 當印記受到某個存在抹消且RR失敗時就會被移除。眩暈印記使目標處於眩暈狀態，持續1分鐘／1失敗差額——視為目標眩暈(-50)。,1 目標,可變,觸碰,F
OpenEssence,本源,開放本源,符文掌控,12,銘刻符文VI,與銘刻符文I一樣，但能銘刻1-6級法術。,1 法術,可變,觸碰,U
OpenEssence,本源,開放本源,符文掌控,13,恐懼印記,[RR Mod：-20] 與眩暈印記一樣，但目標將逃離該印記的位置並持續1分鐘／5失敗差額。 請注意，目標 RR 是針對本源，而不是針對恐懼。,1 目標,可變,觸碰,F
OpenEssence,本源,開放本源,符文掌控,14,銘刻符文VII,與銘刻符文I一樣，但能銘刻1-7級法術。,1 法術,可變,觸碰,U
OpenEssence,本源,開放本源,符文掌控,15,睡眠印記,[RR Mod：-20] 與眩暈印記一樣，但目標陷入睡眠，並且在10分鐘／10失敗差額內無法被喚醒。,1 目標,可變,觸碰,F
OpenEssence,本源,開放本源,符文掌控,16,銘刻符文VIII,與銘刻符文I一樣，但能銘刻1-8級法術。,1 法術,可變,觸碰,U
OpenEssence,本源,開放本源,符文掌控,17,致盲印記,[RR Mod: -20] 與眩暈印記一樣，但目標目盲1小時／10失敗差額。,1 目標,可變,觸碰,F
OpenEssence,本源,開放本源,符文掌控,18,銘刻符文IX,與銘刻符文I一樣，但能銘刻1-9級法術。,1 法術,可變,觸碰,U
OpenEssence,本源,開放本源,符文掌控,19,癱瘓印記,[RR Mod：-20] 與眩暈印記一樣，但目標癱瘓並且在1小時／10失敗差額內無法採取任何行動。,1 目標,可變,觸碰,F
OpenEssence,本源,開放本源,符文掌控,20,銘刻符文X,與銘刻符文I一樣，但能銘刻1-10級法術。,1 法術,可變,觸碰,U
OpenEssence,本源,開放本源,符文掌控,25,神級研究術,此法術允許隨機創造魔法物品。 請參閱《寶藏法則》第 5.3 節。,可變,可變,自身,A
OpenEssence,本源,開放本源,符文掌控,30,神級銘刻符文,與銘刻符文I一樣，但能銘刻1-20級法術。,1 法術,可變,觸碰,U
